time,relative_time,dt,loop_wall_dt,feedback_read_ms,core_step_ms,send_motion_ms,csv_write_ms,total_loop_ms,node_state,phase,active_swing_pair,q_cmd_final_sim_FR_hip,q_cmd_final_sim_FR_thigh,q_cmd_final_sim_FR_calf,q_cmd_final_sim_FL_hip,q_cmd_final_sim_FL_thigh,q_cmd_final_sim_FL_calf,q_cmd_final_sim_RR_hip,q_cmd_final_sim_RR_thigh,q_cmd_final_sim_RR_calf,q_cmd_final_sim_RL_hip,q_cmd_final_sim_RL_thigh,q_cmd_final_sim_RL_calf,q_actual_sim_FR_hip,q_actual_sim_FR_thigh,q_actual_sim_FR_calf,q_actual_sim_FL_hip,q_actual_sim_FL_thigh,q_actual_sim_FL_calf,q_actual_sim_RR_hip,q_actual_sim_RR_thigh,q_actual_sim_RR_calf,q_actual_sim_RL_hip,q_actual_sim_RL_thigh,q_actual_sim_RL_calf,q_error_sim_FR_hip,q_error_sim_FR_thigh,q_error_sim_FR_calf,q_error_sim_FL_hip,q_error_sim_FL_thigh,q_error_sim_FL_calf,q_error_sim_RR_hip,q_error_sim_RR_thigh,q_error_sim_RR_calf,q_error_sim_RL_hip,q_error_sim_RL_thigh,q_error_sim_RL_calf,fk_clearance_actual_FR,fk_clearance_actual_FL,fk_clearance_actual_RR,fk_clearance_actual_RL,real_vmc_scale,kp_FR_hip,kp_FR_thigh,kp_FR_calf,kp_FL_hip,kp_FL_thigh,kp_FL_calf,kp_RR_hip,kp_RR_thigh,kp_RR_calf,kp_RL_hip,kp_RL_thigh,kp_RL_calf,kd_FR_hip,kd_FR_thigh,kd_FR_calf,kd_FL_hip,kd_FL_thigh,kd_FL_calf,kd_RR_hip,kd_RR_thigh,kd_RR_calf,kd_RL_hip,kd_RL_thigh,kd_RL_calf,max_q_error,max_tau_est,max_current,max_temp,safety_stop,stop_reason,communication_ok,sent,api_total_ms,spi_total_ms,num_spi_frames,num_can_frames
1782028504.4018703,2.72,0.028130054473876953,0.028130054473876953,0.14613699977417127,4.606327000146848,17.807764999815845,2.342233000035776,0.0,running,0.15100000000000144,1,-0.1571,0.6518268128764902,-1.0595419058794933,0.157053887074442,0.30495062564222397,-0.7148163346632086,-0.157053887074442,0.3143196331277526,-0.7344024909193241,0.1571,0.665208893981839,-1.021099242884545,-0.14900000393390656,0.4519999921321869,-0.8830000162124634,0.1509999930858612,0.28600001335144043,-0.7129999995231628,-0.14800000190734863,0.29100000858306885,-0.7300000190734863,0.1469999998807907,0.45100000500679016,-0.8539999723434448,-0.008099996066093434,0.19982682074430336,-0.17654188966702988,0.006053893988580805,0.01895061229078354,-0.001816335140045755,-0.009053885167093378,0.023319624544683726,-0.004402471845837752,0.01010000011920928,0.21420888897504886,-0.16709927054110008,0.0059272175269038385,-0.003653760486586055,-0.0026818117919343853,0.0041700976655489885,1.0,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.21420888897504886,0.4000000059604645,0.0,31.899999618530273,0,,1,1,12.148749000061798,12.143213000399555,12,12
1782028504.4348733,2.74,0.028398990631103516,0.028398990631103516,0.37803200029884465,4.336579000209895,22.264787000040087,4.693523000241839,0.0,running,0.17400000000000143,1,-0.1571,0.6467687697613379,-1.0782709507939794,0.15705558230131153,0.3114367507531282,-0.7172487156739162,-0.15705558230131153,0.3196162075780136,-0.7343127404844141,0.1571,0.6320760370296473,-1.0440496336016198,-0.14900000393390656,0.4950000047683716,-0.9169999957084656,0.15199999511241913,0.289000004529953,-0.7129999995231628,-0.14800000190734863,0.296999990940094,-0.7310000061988831,0.1469999998807907,0.48500001430511475,-0.8870000243186951,-0.008099996066093434,0.15176876499296632,-0.1612709550855138,0.005055587188892402,0.022436746223175208,-0.0042487161507533955,-0.009055580393962898,0.02261621663791963,-0.003312734285531027,0.01010000011920928,0.14707602272453257,-0.15704960928292477,0.008432512048338281,-0.0037054434206585385,-0.0027253106642965985,0.006505220944073242,1.0,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.1612709550855138,0.800000011920929,0.0,31.899999618530273,0,,1,1,17.597087000012834,17.59139099976892,12,12
1782028504.4647558,2.7600000000000002,0.03236675262451172,0.03236675262451172,0.5248090001259698,5.291001000387041,18.5657489996629,3.9918569996189035,0.0,running,0.19700000000000142,1,-0.1571,0.6300620325812227,-1.1182854915187883,0.15705558230131153,0.3202019045317656,-0.724183300657169,-0.15705558230131153,0.3227626224183984,-0.7295141694516964,0.1571,0.713035144592954,-1.0720248251454603,-0.14900000393390656,0.5429999828338623,-0.9649999737739563,0.1509999930858612,0.2939999997615814,-0.7139999866485596,-0.14800000190734863,0.3019999861717224,-0.7319999933242798,0.1469999998807907,0.546999990940094,-0.9200000166893005,-0.008099996066093434,0.08706204974736043,-0.153285517744832,0.006055589215450324,0.026201904770184192,-0.01018331400860939,-0.009055580393962898,0.020762636246676014,0.002485823872583337,0.01010000011920928,0.16603515365286003,-0.15202480845615973,0.012147739569171923,-0.0037252109912004894,-0.0027445291506335012,0.009646424740350601,1.0,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.16603515365286003,0.6600000262260437,0.0,31.899999618530273,0,,1,1,12.321413000336179,12.314086000060342,12,12
1782028504.4957867,2.7800000000000002,0.02931809425354004,0.02931809425354004,0.16069699995568953,2.6026059999821882,22.319919999972626,3.2702899998184876,0.0,running,0.22000000000000142,1,-0.1571,0.5847745293942906,-1.1646427548193001,0.15724231516112003,0.32248969236236014,-0.717659566096902,-0.15724231516112003,0.3321121668859252,-0.7376489930494686,0.1571,0.6585880398880972,-1.1240212343276925,-0.14900000393390656,0.6069999933242798,-1.031000018119812,0.15199999511241913,0.3050000071525574,-0.7149999737739563,-0.14800000190734863,0.31200000643730164,-0.7329999804496765,0.14800000190734863,0.6119999885559082,-0.9959999918937683,-0.008099996066093434,-0.022225463929989142,-0.13364273669948812,0.005242320048700899,0.017489685209802763,-0.0026595923229456586,-0.009242313253771395,0.020112160448623573,-0.004649012599792113,0.009099998092651357,0.04658805133218902,-0.1280212424339242,0.01770085874412547,-0.003819239964643506,-0.002826230907701288,0.01580574591598688,1.0,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.13364273669948812,0.7200000286102295,0.0,31.899999618530273,0,,1,1,15.71176099969307,15.704625000125816,12,12
1782028504.5287733,2.8000000000000003,0.030796051025390625,0.030796051025390625,0.16920799998842995,5.145022999840876,23.155180000230757,3.286991999630118,0.0,running,0.2430000000000014,1,-0.1571,0.5082468546488137,-1.1600011738104798,0.1572001381524684,0.3302561706943605,-0.7227967410949581,-0.1572001381524684,0.3356566392633713,-0.7339922532708001,0.1571,0.5643589910420469,-1.138835967183717,-0.14900000393390656,0.6069999933242798,-1.031000018119812,0.15199999511241913,0.3050000071525574,-0.7149999737739563,-0.14800000190734863,0.31200000643730164,-0.7329999804496765,0.14800000190734863,0.6119999885559082,-0.9959999918937683,-0.008099996066093434,-0.09875313867546609,-0.12900115569066783,0.00520014304004926,0.0252561635418031,-0.007796767321001763,-0.009200136245119755,0.023656632826069668,-0.0009922728211235743,0.009099998092651357,-0.047640997513861305,-0.14283597528994862,0.01770085874412547,-0.003819239964643506,-0.002826230907701288,0.01580574591598688,1.0,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.14283597528994862,0.7200000286102295,0.0,31.899999618530273,0,,1,1,14.50797400002557,14.501095000014175,12,12
1782028504.5596354,2.82,0.033651113510131836,0.033651113510131836,0.29185999983383226,4.097451999768964,21.12803600039115,3.8730139999643143,0.0,running,0.2660000000000014,1,-0.1571,0.5051608240049154,-0.982463330825308,0.15720287962713927,0.3370031987091238,-0.7263266825157642,-0.15720287962713927,0.3395249055389813,-0.7315440014738905,0.1571,0.5475985695297654,-1.050026143906321,-0.14900000393390656,0.6119999885559082,-1.062000036239624,0.1509999930858612,0.31200000643730164,-0.718999981880188,-0.14800000190734863,0.31700000166893005,-0.7319999933242798,0.1469999998807907,0.6460000276565552,-1.0110000371932983,-0.008099996066093434,-0.10683916455099285,0.07953670541431601,0.006202886541278069,0.025003192271822183,-0.007326700635576167,-0.009202877719790642,0.02252490387005124,0.00045599185038924794,0.01010000011920928,-0.0984014581267898,-0.039026106713022646,0.01978643081424214,-0.0036650409920023774,-0.002947612477073147,0.017892171978339533,1.0,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.10683916455099285,0.5799999833106995,0.0,31.899999618530273,0,,1,1,15.559896000013396,15.550264000012248,12,12
1782028504.5917106,2.84,0.02897930145263672,0.02897930145263672,0.2174299997932394,4.958952000379213,23.609719999967638,1.9803929999397951,0.0,running,0.2890000000000014,1,-0.1571,0.4712566380679879,-0.9681727291974952,0.1573670935120086,0.33674131275514396,-0.7161174108373584,-0.1573670935120086,0.34940648469500885,-0.7422729950352388,0.1571,0.511299270459768,-0.9635130924571583,-0.14900000393390656,0.6010000109672546,-1.1030000448226929,0.15199999511241913,0.31700000166893005,-0.718999981880188,-0.14800000190734863,0.32199999690055847,-0.734000027179718,0.1469999998807907,0.6549999713897705,-1.0570000410079956,-0.008099996066093434,-0.12974337289926674,0.13482731562519767,0.0053670983995894594,0.01974131108621391,0.002882571042829629,-0.009367091604659955,0.027406487794450374,-0.008272967855520785,0.01010000011920928,-0.14370070093000253,0.09348694855083728,0.02235650426143243,-0.0037167478726285452,-0.0028820653771653437,0.02080460685682667,1.0,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.14370070093000253,0.7599999904632568,0.0,31.899999618530273,0,,1,1,15.615028999945935,15.608021999923949,12,12
1782028504.6193726,2.86,0.03295254707336426,0.03295254707336426,0.17685600005279412,2.5843989997156314,20.814706000237493,2.8394269997988886,0.0,running,0.31200000000000144,1,-0.1571,0.3934257845029716,-0.9230173034704456,0.15706667977679767,0.342809193071065,-0.719933727739319,-0.15706667977679767,0.3520698450133242,-0.7390267303620461,0.1571,0.33510570737211465,-0.8291693755966003,-0.14900000393390656,0.5400000214576721,-1.0839999914169312,0.1509999930858612,0.33000001311302185,-0.722000002861023,-0.14800000190734863,0.3330000042915344,-0.734000027179718,0.1469999998807907,0.6119999885559082,-1.0870000123977661,-0.008099996066093434,-0.1465742369547005,0.16098268794648551,0.0060666866909364625,0.012809179958043149,0.0020662751217039865,-0.009066677869449036,0.0190698407217898,-0.005026703182328118,0.01010000011920928,-0.27689428118379356,0.2578306368011658,0.020340454423697696,-0.0036477114182692505,-0.002977654780339789,0.02144778289284366,1.0,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,30.0,48.0,48.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.5,6.5,6.5,0.27689428118379356,0.7300000190734863,0.0,31.899999618530273,0,,1,1,15.822061000108079,15.815181000107259,12,12
1782028504.6503515,2.88,0.028666257858276367,0.028666257858276367,0.2293020002070989,6.0219450001568475,19.198201000108384,3.8532710000254156,0.0,running,0.33500000000000146,1,-0.15709882391490812,0.4104849080243238,-0.9297973684042168,0.15706705557379463,0.35117327268325377,-0.7295692102454171,-0.15706705557379463,0.3512677097426279,-0.7297636325469578,0.15709882391490812,0.33836101079487635,-0.8419058233982523,-0.14900000393390656,0.5400000214576721,-1.0839999914169312,0.1509999930858612,0.33000001311302185,-0.722000002861023,-0.14800000190734863,0.3330000042915344,-0.734000027179718,0.1469999998807907,0.6119999885559082,-1.0870000123977661,-0.008098819981001565,-0.12951511343334832,0.15420262301271437,0.006067062487933428,0.021173259570231917,-0.00756920738439415,-0.009067053666446001,0.018267705451093463,0.004236394632760265,0.01009882403411741,-0.27363897776103185,0.24509418899951385,0.020340454423697696,-0.0036477114182692505,-0.002977654780339789,0.02144778289284366,1.0,50.35699061338834,82.14194368033007,82.85592490710677,62.0,140.0,150.0,62.0,140.0,150.0,30.175688704393878,49.222356059785845,49.65019884740204,5.071398122677669,5.071398122677669,5.071398122677669,6.0,6.0,6.0,6.0,6.0,6.0,6.5,6.5,6.5,0.27363897776103185,0.7300000190734863,0.0,31.899999618530273,0,,1,1,12.850798999807012,12.84372700001768,12,12
1782028504.683537,2.9,0.03123164176940918,0.03123164176940918,0.5811589999211719,3.759194999929605,22.03295800018168,4.305604000364838,0.0,running,0.3580000000000015,1,-0.15709043403177844,0.29666647315420885,-0.8688986720427608,0.1570671481186425,0.35249435331837736,-0.7259200087551348,-0.1570671481186425,0.3561788581376855,-0.7334962715840747,0.15709043403177844,0.3294136891644116,-0.8258252063732474,-0.14900000393390656,0.4659999907016754,-0.9879999756813049,0.15199999511241913,0.3370000123977661,-0.7200000286102295,-0.14800000190734863,0.3449999988079071,-0.7379999756813049,0.1469999998807907,0.5429999828338623,-1.0190000534057617,-0.008090430097871887,-0.16933351754746656,0.1191013036385441,0.005067153006223374,0.01549434092061125,-0.005919980144905357,-0.00906714621129387,0.011178859329778412,0.004503704097230221,0.010090434150987732,-0.2135862936694507,0.1931748470325143,0.013109767105150882,-0.003796633455436682,-0.0028156057480528407,0.01563844254485358,1.0,52.911847914420704,97.47108748652424,103.29478331536565,62.0,140.0,150.0,62.0,140.0,150.0,29.055316390899208,53.52399127066067,56.72193901848882,5.582369582884141,5.582369582884141,5.582369582884141,6.0,6.0,6.0,6.0,6.0,6.0,6.5,6.5,6.5,0.2135862936694507,0.8500000238418579,0.0,31.899999618530273,0,,1,1,16.83299199976318,16.82627299987871,12,12
1782028504.7177505,2.92,0.033326148986816406,0.033326148986816406,0.28782799972759676,4.218470999603596,23.97223199977816,3.7397410001176468,0.0,running,0.3810000000000015,1,-0.15708310091585173,0.31213849952898765,-0.8531081141603967,0.15706560935248703,0.3510848270161578,-0.7179552063076851,-0.15706652455209982,0.3623051973878513,-0.7410047076954166,0.15708310091585173,0.3266745022254671,-0.8207949586439323,-0.14900000393390656,0.4659999907016754,-0.9879999756813049,0.15199999511241913,0.3370000123977661,-0.7200000286102295,-0.14800000190734863,0.3449999988079071,-0.7379999756813049,0.1469999998807907,0.5429999828338623,-1.0190000534057617,-0.008083096981945176,-0.15386149117268777,0.13489186152090826,0.005065614240067906,0.014084814618391672,0.0020448223025444356,-0.00906652264475119,0.01730519857994417,-0.0030047320141116662,0.01008310103506102,-0.21632548060839518,0.19820509476182946,0.013109767105150882,-0.003796633455436682,-0.0028156057480528407,0.01563844254485358,1.0,54.91386041565194,109.48316249391165,119.31088332521554,62.0,140.0,150.0,62.0,140.0,150.0,24.99260783942398,49.82839896009849,54.30122914965312,5.9827720831303886,5.9827720831303886,5.9827720831303886,6.0,6.0,6.0,6.0,6.0,6.0,6.5,6.5,6.5,0.21632548060839518,0.8500000238418579,0.0,31.899999618530273,0,,1,1,13.1205789998603,13.112930999795935,12,12
1782028504.750724,2.94,0.03464865684509277,0.03464865684509277,0.2097509996019653,3.3038239998859353,23.41449699997611,4.585591000250133,0.0,running,0.4040000000000015,0,-0.15712214002960367,0.3059262281790711,-0.8046562941343945,0.15714211432653172,0.35467283277592687,-0.7215475549401373,-0.1571344290322008,0.3618641971407994,-0.7363097194794346,0.15712132310790097,0.32645295774675953,-0.8203240142553196,-0.14900000393390656,0.4000000059604645,-0.9340000152587891,0.15199999511241913,0.3499999940395355,-0.7250000238418579,-0.14800000190734863,0.35100001096725464,-0.734000027179718,0.1459999978542328,0.43299999833106995,-0.9369999766349792,-0.008122136095697119,-0.09407377778139336,0.12934372112439452,0.005142119214112589,0.004672838736391349,0.0034524689017205734,-0.009134427124852157,0.010864186173544788,-0.002309692299716559,0.011121325253668185,-0.10654704058431042,0.1166759623796596,0.00968916114693058,-0.0035542295347180675,-0.003059786587137736,0.009556336731291859,1.0,60.061779193982986,130.30889596991491,140.30889596991491,62.0,140.0,150.0,62.0,140.0,150.0,45.15952975929722,97.97725848993947,105.49610497855986,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.198492280910369,6.198492280910369,6.198492280910369,0.12934372112439452,0.7900000214576721,0.0,31.899999618530273,0,,1,1,18.003340999712236,17.996493999817176,12,12
1782028504.7867393,2.96,0.03377509117126465,0.03377509117126465,0.36472000010689953,5.18006200036325,21.981950999816036,5.060066999703849,0.0,running,0.42700000000000154,0,-0.15707388253459104,0.2964282305070164,-0.8451368006878217,0.15706541295138232,0.3577840757129688,-0.7253769571844831,-0.15708131851817242,0.36101165038045224,-0.7319991583928895,0.15707981076256428,0.3062309572012848,-0.7770517964560569,-0.14900000393390656,0.4000000059604645,-0.9340000152587891,0.15199999511241913,0.3499999940395355,-0.7250000238418579,-0.14800000190734863,0.35100001096725464,-0.734000027179718,0.1459999978542328,0.43299999833106995,-0.9369999766349792,-0.008073878600684481,-0.10357177545344809,0.08886321457096735,0.005065417838963193,0.007784081673433252,-0.0003769333426252297,-0.009081316610823786,0.010011639413197604,0.0020008687868284802,0.011079812908331488,-0.12676904112978515,0.15994818017892232,0.00968916114693058,-0.0035542295347180675,-0.003059786587137736,0.009556336731291859,0.9999997968694967,60.71679991128896,133.58399955644484,143.5839995564448,62.0,140.0,150.0,62.0,140.0,150.0,47.15294390168642,103.74194368693676,111.50798932349528,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.178716349075316,6.178716349075316,6.178716349075316,0.15994818017892232,0.7900000214576721,0.0,31.899999618530273,0,,1,1,16.470352999931492,16.463313000258495,12,12
1782028504.826095,2.98,0.03458833694458008,0.03458833694458008,0.3166589999636926,6.9515039999714645,24.55067099981534,3.5011269997085037,0.0,running,0.45000000000000157,0,-0.15712757568363428,0.28331117493319935,-0.7282107472023897,0.1571229449433748,0.3655833133510139,-0.7398942879425741,-0.1571056527878956,0.36407388899354337,-0.7367979669740031,0.157120929530076,0.28276550355771485,-0.7339114389445968,-0.14900000393390656,0.3190000057220459,-0.8420000076293945,0.15199999511241913,0.35199999809265137,-0.7210000157356262,-0.14800000190734863,0.3580000102519989,-0.7379999756813049,0.1459999978542328,0.3799999952316284,-0.8679999709129333,-0.008127571749727724,-0.03568883078884655,0.11378926042700488,0.005122949830955681,0.013583315258362538,-0.018894272206947837,-0.009105650880546962,0.0060738787415444695,0.0012020087073018049,0.011120931675843215,-0.09723449167391357,0.1340885319683366,0.0044170998835088016,-0.0037717341926010173,-0.002846944654613881,0.005152185442357737,0.974847749972831,61.44502793200081,137.25776907553086,147.2577690755309,61.97389646757857,139.90211175341963,149.90211175341966,61.97389646757857,139.90211175341963,149.90211175341966,51.223214717295775,114.42397234734199,122.76040190743316,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.1330856351927086,6.1330856351927086,6.1330856351927086,0.1340885319683366,0.6399999856948853,0.0,31.899999618530273,0,,1,1,16.814273999898433,16.807265999887022,12,12
1782028504.85998,3.0,0.03758740425109863,0.03758740425109863,0.23976499960554065,5.770660000052885,24.14160099988294,1.9582499999160063,0.0,running,0.4730000000000016,0,-0.1570414723456452,0.28396465644527136,-0.7814502958388353,0.15708448174043527,0.3826189943781139,-0.7741992129300656,-0.15709918403353756,0.3832677333824218,-0.7755301936979981,0.1570470342513646,0.2746710982418777,-0.7072720479728966,-0.15000000596046448,0.3160000145435333,-0.8360000252723694,0.15199999511241913,0.3529999852180481,-0.7210000157356262,-0.14800000190734863,0.36000001430511475,-0.7369999885559082,0.1459999978542328,0.35499998927116394,-0.8399999737739563,-0.007041466385180717,-0.03203535809826197,0.05454972943353409,0.005084486628016138,0.029619009160065823,-0.05319919719443933,-0.009099182126188932,0.02326771907730707,-0.038530205142089935,0.01104703639713181,-0.08032889102928625,0.13272792580105974,0.0040483380074091135,-0.0037715062624912865,-0.002902397732798434,0.003541564189347479,0.7414791508279717,59.786567304152214,131.51804501248137,141.51804501248137,59.93183320662378,132.24437452483915,142.24437452483915,59.93183320662378,132.24437452483915,142.24437452483915,54.16693770483201,119.1560257174626,128.2160771884341,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.075195882322281,6.075195882322281,6.075195882322281,0.13272792580105974,0.6399999856948853,0.0,31.899999618530273,0,,1,1,16.262233000361448,16.255672999704984,12,12
1782028504.8871508,3.02,0.03437447547912598,0.03437447547912598,0.1716090000627446,3.2776809998722456,19.725410000319243,2.83965199969316,0.0,running,0.4960000000000016,0,-0.1571286665136586,0.2825054732389796,-0.780823877539913,0.15710004302556127,0.38943139575956004,-0.7880470612789073,-0.15710000000960994,0.389434235715222,-0.7880528883168203,0.15712840346537318,0.2791808584837182,-0.7136301269516893,-0.14900000393390656,0.3050000071525574,-0.8410000205039978,0.15199999511241913,0.35600000619888306,-0.7229999899864197,-0.14800000190734863,0.36000001430511475,-0.7350000143051147,0.1469999998807907,0.31700000166893005,-0.8080000281333923,-0.008128662579752033,-0.022494533913577752,0.0601761429640848,0.005100047913142142,0.03343138956067698,-0.06504707129248766,-0.009099998102261309,0.029434221410107264,-0.05305287401170555,0.010128403584582474,-0.037819143185211845,0.09436990118170308,0.0047244317671194525,-0.003662503840966891,-0.003011780010635512,0.0020053792692199535,0.5017196480617925,58.01339190080859,125.04976302342506,135.04976302342504,58.01375718449434,125.05158944185376,135.05158944185376,58.01375718449434,125.05158944185376,135.05158944185376,56.08791201567416,120.89932817634492,130.56742552041564,5.999999999999999,5.999999999999999,5.999999999999999,6.0,6.0,6.0,6.0,6.0,6.0,6.026552212474341,6.026552212474341,6.026552212474341,0.09436990118170308,1.0499999523162842,0.0,31.899999618530273,0,,1,1,15.675251000175194,15.668755000206147,12,12
1782028504.9206843,3.04,0.02893376350402832,0.02893376350402832,2.0031770000059623,3.1705820001661777,22.36964599978819,4.511578999881749,0.0,running,0.5190000000000016,2,-0.15714726642987928,0.2847022556094214,-0.7208217733702088,0.1571,0.3936432374171597,-0.7968611748698031,-0.1571,0.3953180151430017,-0.8002979165205866,0.15714726642987928,0.2819211235170177,-0.7149560272191005,-0.1509999930858612,0.29100000858306885,-0.7670000195503235,0.15199999511241913,0.3619999885559082,-0.7310000061988831,-0.14800000190734863,0.3619999885559082,-0.7369999885559082,0.1469999998807907,0.3050000071525574,-0.765999972820282,-0.006147273344018073,-0.00629775297364743,0.04617824618011468,0.005100004887580861,0.03164324886125147,-0.06586116867092007,-0.009099998092651357,0.033318026587093486,-0.06329792796467837,0.010147266549088568,-0.02307888363553967,0.05104394560118153,-0.0002477732910236563,-0.0032263591797955238,-0.0029015369920269984,-0.0006150968168769921,0.6140771745596336,58.91007335412108,128.40959502500908,138.40959502500908,50.0,80.0,80.0,50.0,80.0,80.0,58.70479877467306,127.96214649685332,137.92730108455615,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.002787632983773,6.002787632983773,6.002787632983773,0.06586116867092007,1.4700000286102295,0.0,31.899999618530273,0,,1,1,15.19895199999155,15.191815999969549,12,12
1782028504.9489236,3.06,0.03225564956665039,0.03225564956665039,0.1907749997371866,3.5460530002637825,19.904249999854073,3.2869599999685306,0.0,running,0.5420000000000016,2,-0.15707382145618115,0.2867190194064799,-0.7193948651340092,0.1571,0.4240877991553093,-0.8608971214575176,-0.1571,0.4373541550610565,-0.8881491978433438,0.15707382145618115,0.2863044443932244,-0.7184131436107131,-0.15000000596046448,0.2879999876022339,-0.7730000019073486,0.15199999511241913,0.3709999918937683,-0.753000020980835,-0.14800000190734863,0.37299999594688416,-0.7570000290870667,0.1469999998807907,0.28999999165534973,-0.7350000143051147,-0.007073815495716673,-0.001280968195753962,0.053605136773339446,0.005100004887580861,0.053087807261541,-0.10789710047668266,-0.009099998092651357,0.06435415911417236,-0.13114916875627713,0.01007382157539044,-0.0036955472621253427,0.01658687069440168,0.00023816892791056476,-0.002012951916011474,-0.001788181202860728,-0.0023442555862484005,0.9551702921434967,61.641362337147974,138.65510876430488,148.65510876430488,50.0,80.0,80.0,50.0,80.0,80.0,61.641362337147974,138.65510876430488,148.65510876430488,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,0.13114916875627713,0.8100000023841858,0.0,31.899999618530273,0,,1,1,15.175720000115689,15.168776999871625,12,12
1782028504.9828596,3.08,0.02839970588684082,0.02839970588684082,0.28494799971667817,5.961500000012165,22.89986300002056,3.3991479999713192,0.0,running,0.5650000000000016,2,-0.15707103458613456,0.2956415624008144,-0.7309952816679945,0.1571,0.48231600684995585,-0.909624738484486,-0.1571,0.5155197085182127,-0.9130892348290358,0.15707103458613456,0.2850787829575502,-0.7087686362483966,-0.15000000596046448,0.2849999964237213,-0.7770000100135803,0.15199999511241913,0.38100001215934753,-0.7680000066757202,-0.14800000190734863,0.38199999928474426,-0.7730000019073486,0.1469999998807907,0.2840000092983246,-0.7229999899864197,-0.007071028625670078,0.010641565977093093,0.04600472834558578,0.005100004887580861,0.10131599469060831,-0.14162473180876578,-0.009099998092651357,0.13351970923346845,-0.14008923292168718,0.010071034705343845,0.0010787736592255959,0.01423135373802309,0.0005951522133328946,-0.0011605585063701462,-0.0008765028334218883,-0.002991576556127973,1.0,62.0,140.0,150.0,50.0,80.0,80.0,50.0,80.0,80.0,62.0,140.0,150.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,0.14162473180876578,0.9200000166893005,0.0,31.899999618530273,0,,1,1,15.363040000011097,15.356032999989111,12,12
1782028505.0150144,3.1,0.033545732498168945,0.033545732498168945,0.26325299995733076,3.8262650000433496,23.210895000374876,2.8570270001182507,0.0,running,0.5880000000000016,2,-0.15706999362304347,0.2992093956858295,-0.7302131262074011,0.1571,0.5389880768275154,-0.9343123613744299,-0.1571,0.5186600609367632,-0.9370446264744239,0.15706999362304347,0.2905685520989182,-0.7120579346519842,-0.15000000596046448,0.2849999964237213,-0.7490000128746033,0.1509999930858612,0.38499999046325684,-0.7789999842643738,-0.1469999998807907,0.38600000739097595,-0.781000018119812,0.1469999998807907,0.2840000092983246,-0.7179999947547913,-0.0070699876625789915,0.01420939926210818,0.018786886667202185,0.006100006914138784,0.15398808636425854,-0.15531237711005608,-0.01010000011920928,0.13266005354578725,-0.15604460835461187,0.010069993742252759,0.006568542800593602,0.005942060102807067,-0.0013231731431775362,-0.0005304143786252213,-0.0004144847697079568,-0.003306416713068472,1.0,62.0,140.0,150.0,50.0,80.0,80.0,50.0,80.0,80.0,62.0,140.0,150.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,0.15604460835461187,1.3700000047683716,0.0,31.899999618530273,0,,1,1,15.333253999870067,15.325799000038387,12,12
