time,relative_time,dt,loop_wall_dt,feedback_read_ms,core_step_ms,send_motion_ms,csv_write_ms,total_loop_ms,node_state,phase,active_swing_pair,q_cmd_final_sim_FR_hip,q_cmd_final_sim_FR_thigh,q_cmd_final_sim_FR_calf,q_cmd_final_sim_FL_hip,q_cmd_final_sim_FL_thigh,q_cmd_final_sim_FL_calf,q_cmd_final_sim_RR_hip,q_cmd_final_sim_RR_thigh,q_cmd_final_sim_RR_calf,q_cmd_final_sim_RL_hip,q_cmd_final_sim_RL_thigh,q_cmd_final_sim_RL_calf,q_actual_sim_FR_hip,q_actual_sim_FR_thigh,q_actual_sim_FR_calf,q_actual_sim_FL_hip,q_actual_sim_FL_thigh,q_actual_sim_FL_calf,q_actual_sim_RR_hip,q_actual_sim_RR_thigh,q_actual_sim_RR_calf,q_actual_sim_RL_hip,q_actual_sim_RL_thigh,q_actual_sim_RL_calf,q_error_sim_FR_hip,q_error_sim_FR_thigh,q_error_sim_FR_calf,q_error_sim_FL_hip,q_error_sim_FL_thigh,q_error_sim_FL_calf,q_error_sim_RR_hip,q_error_sim_RR_thigh,q_error_sim_RR_calf,q_error_sim_RL_hip,q_error_sim_RL_thigh,q_error_sim_RL_calf,fk_clearance_actual_FR,fk_clearance_actual_FL,fk_clearance_actual_RR,fk_clearance_actual_RL,real_vmc_scale,kp_FR_hip,kp_FR_thigh,kp_FR_calf,kp_FL_hip,kp_FL_thigh,kp_FL_calf,kp_RR_hip,kp_RR_thigh,kp_RR_calf,kp_RL_hip,kp_RL_thigh,kp_RL_calf,kd_FR_hip,kd_FR_thigh,kd_FR_calf,kd_FL_hip,kd_FL_thigh,kd_FL_calf,kd_RR_hip,kd_RR_thigh,kd_RR_calf,kd_RL_hip,kd_RL_thigh,kd_RL_calf,max_q_error,max_tau_est,max_current,max_temp,safety_stop,stop_reason,communication_ok,sent,api_total_ms,spi_total_ms,num_spi_frames,num_can_frames
1782027725.8210785,0.0,0.02369546890258789,0.02369546890258789,0.33091099999182916,4.341548999946099,22.05836799998906,0.0,0.0,running,0.023,1,-0.1571,0.3491000000000003,-0.7854000000000005,0.1571,0.3491000000000003,-0.7854000000000005,-0.1571,0.3491000000000003,-0.7854000000000005,0.1571,0.3491000000000003,-0.7854000000000005,-0.07800000160932541,0.3499999940395355,-0.7720000147819519,0.09000000357627869,0.33899998664855957,-0.7509999871253967,-0.041999999433755875,0.33000001311302185,-0.7519999742507935,0.05700000002980232,0.33899998664855957,-0.7720000147819519,-0.07909999839067458,-0.0008999940395352235,-0.013399985218048638,0.0670999964237213,0.010100013351440729,-0.034400012874603814,-0.11510000056624412,0.01909998688697845,-0.033400025749207085,0.10009999997019767,0.010100013351440729,-0.013399985218048638,-0.0008381230391731886,-0.002021126186015243,-0.0018789935930114687,-0.0007386280743433282,0.0,50.0,80.0,80.0,59.39537040393966,130.23031475634696,140.23031475634696,59.29656762352521,130.01367973741083,139.99704497619248,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.001330780897468,6.001330780897468,6.001330780897468,5.0,5.0,5.0,0.11510000056624412,0.699999988079071,0.0,33.29999923706055,0,,1,1,nan,nan,0,0
1782027725.85725,0.02,0.03131103515625,0.03131103515625,0.3094369999416813,4.781045000072481,24.069112999995923,2.864582000029259,0.0,running,0.046,1,-0.1571,0.3499693989941238,-0.7864210927306672,0.1571,0.3484858388966142,-0.7847547236841066,-0.1571,0.34851403045130347,-0.784813547989419,0.1571,0.3501512586397015,-0.7868004720796345,-0.07800000160932541,0.3499999940395355,-0.7720000147819519,0.09000000357627869,0.33899998664855957,-0.7509999871253967,-0.041999999433755875,0.33000001311302185,-0.7519999742507935,0.05700000002980232,0.33899998664855957,-0.7720000147819519,-0.07909999839067458,-3.059504541169655e-05,-0.014421077948715277,0.0670999964237213,0.00948585224805465,-0.033754736558709864,-0.11510000056624412,0.01851401733828162,-0.03281357373862559,0.10009999997019767,0.011151271991141909,-0.014800457297682645,-0.0008381230391731886,-0.002021126186015243,-0.0018789935930114687,-0.0007386280743433282,0.009831171800237192,50.0,80.0,80.0,61.864937440189756,139.49351540071154,149.49351540071157,61.864937440189756,139.49351540071154,149.49351540071157,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.11510000056624412,0.7699999809265137,0.0,33.29999923706055,0,,1,1,nan,nan,0,0
1782027725.884601,0.04,0.036253929138183594,0.036253929138183594,0.16116599999804748,2.6535219999459514,20.460110000158238,2.822881999918536,0.0,running,0.069,1,-0.1571,0.3522748071962605,-0.7905289332597781,0.15710000017124126,0.3479594945577371,-0.7841463565375048,-0.15710000017124126,0.34799084299313854,-0.7842117731829148,0.1571,0.3532219825392683,-0.7925048997596659,-0.09700000286102295,0.3499999940395355,-0.7770000100135803,0.1080000028014183,0.3440000116825104,-0.7630000114440918,-0.06800000369548798,0.335999995470047,-0.7639999985694885,0.07199999690055847,0.3409999907016754,-0.7760000228881836,-0.06009999713897704,0.002274813156724953,-0.01352892324619781,0.049099997369822956,0.003959482875226739,-0.021146345093412955,-0.08909999647575328,0.011990847523091541,-0.02021177461342627,0.08510000309944152,0.012221991837592872,-0.016504876871482277,-0.0005314039094132528,-0.0013389617489110162,-0.001204443503885655,-0.0005092780751780879,0.02,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.08909999647575328,0.8299999833106995,0.0,33.29999923706055,0,,1,1,nan,nan,0,0
1782027725.9200268,0.06,0.026661396026611328,0.026661396026611328,0.600215000076787,6.8161110000346525,23.619982999889544,2.0163760000286857,0.0,running,0.092,1,-0.1571,0.35653539061316164,-0.7989020482931698,0.15709999955553505,0.3475204461257375,-0.7835382773302711,-0.15709999955553505,0.34756800533953225,-0.7836375261862212,0.1571,0.3590393975035509,-0.8041271117818725,-0.10199999809265137,0.3499999940395355,-0.7770000100135803,0.1080000028014183,0.34599998593330383,-0.7699999809265137,-0.07599999755620956,0.3400000035762787,-0.7710000276565552,0.0820000022649765,0.34200000762939453,-0.7770000100135803,-0.05510000190734862,0.006535396573626118,-0.021902038279589475,0.04909999675411675,0.0015204601924336814,-0.013538296403757477,-0.08110000199932549,0.007568001763253562,-0.012637498529666003,0.07509999773502349,0.017039389874156374,-0.02712710176829214,-0.0005314039094132528,-0.0009287227320247671,-0.0008113770027713407,-0.0004570141689869689,0.03,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.08110000199932549,0.5899999737739563,0.0,33.29999923706055,0,,1,1,nan,nan,0,0
1782027725.9522378,0.08,0.03797459602355957,0.03797459602355957,0.25983199998336204,5.191577999994479,20.51304299993717,4.551391999939369,0.0,running,0.11499999999999999,1,-0.1571,0.3622624157377319,-0.8106209240907167,0.15709999645346837,0.3471555174454082,-0.7828734700624073,-0.15709999645346837,0.3472894602331092,-0.7831529881239409,0.1571,0.3669159566677265,-0.8203357633348626,-0.12099999934434891,0.35100001096725464,-0.7839999794960022,0.13099999725818634,0.3479999899864197,-0.7799999713897705,-0.1120000034570694,0.3449999988079071,-0.7789999842643738,0.10700000077486038,0.34700000286102295,-0.7820000052452087,-0.03610000065565108,0.011262404770477241,-0.026620944594714535,0.026099999195282025,-0.0008444725410114984,-0.002873498672636754,-0.04509999299639897,0.0022894614252020884,-0.004153003859567073,0.05009999922513961,0.019915953806703524,-0.03833575808965384,-0.00010528338995363651,-0.0003280301918230366,-0.0003620371669947886,-0.00019348566636256948,0.04,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.05009999922513961,0.6700000166893005,0.0,33.29999923706055,0,,1,1,nan,nan,0,0
1782027725.98041,0.1,0.03069472312927246,0.03069472312927246,0.11879499993483478,3.7497830001029797,19.958689000077356,3.226885999993101,0.0,running,0.13799999999999998,1,-0.1571,0.3681295258649159,-0.8230020116215104,0.15709998690681817,0.34694196546962974,-0.782291661507696,-0.15709998690681817,0.34710032744535513,-0.7826221227702844,0.1571,0.37501501913641205,-0.8373844743449621,-0.12300000339746475,0.35199999809265137,-0.7839999794960022,0.13099999725818634,0.3479999899864197,-0.781000018119812,-0.11699999868869781,0.34599998593330383,-0.7799999713897705,0.1120000034570694,0.3479999899864197,-0.7839999794960022,-0.03409999660253524,0.016129527772264507,-0.039002032125508235,0.026099989648631833,-0.001058024516789935,-0.0012916433878840117,-0.04009998821812036,0.001100341512051295,-0.002622151380513915,0.04509999654293059,0.027015029149992376,-0.05338449484895991,-0.00011397827963310903,-0.0002655995257419552,-0.0003091851808720847,-7.750777299653233e-05,0.05,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.05338449484895991,1.0099999904632568,0.0,33.29999923706055,0,,1,1,nan,nan,0,0
1782027726.0088205,0.12,0.027759790420532227,0.027759790420532227,0.19553800007088284,3.8017229999240953,20.285853999894243,2.6824540000234265,0.0,running,0.16099999999999998,1,-0.1571,0.37277331972296746,-0.8332502600458993,0.15709998114581816,0.3468544592512481,-0.7817279687862327,-0.15709998114581816,0.3470383118150987,-0.7821115848934395,0.1571,0.38147882214248574,-0.8514448427139887,-0.1340000033378601,0.35499998927116394,-0.7960000038146973,0.14300000667572021,0.3479999899864197,-0.781000018119812,-0.12800000607967377,0.34700000286102295,-0.781000018119812,0.12200000137090683,0.35199999809265137,-0.7900000214576721,-0.023099996662139882,0.017773330451803515,-0.03725025623120204,0.014099974470097948,-0.001145530735171596,-0.0007279506664207291,-0.029099975066144396,3.8308954075749746e-05,-0.0011115667736274482,0.03509999862909316,0.029478824049834373,-0.06144482125631656,0.0006148118099121858,-0.0002655995257419552,-0.0002561829381762526,0.0002626175334568548,0.06,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.06144482125631656,0.5899999737739563,0.0,33.29999923706055,0,,1,1,nan,nan,0,0
1782027726.0463943,0.14,0.02992844581604004,0.02992844581604004,0.509295000028942,4.481080999994447,26.99933200005944,3.850143999898137,0.0,running,0.18399999999999997,1,-0.1571,0.3760394894582998,-0.8410526492801579,0.15709995572552943,0.3468767035707735,-0.7811467760339973,-0.15709995572552943,0.3471211163459019,-0.7816566781821611,0.1571,0.3861176572371564,-0.8621281927970508,-0.1340000033378601,0.3569999933242798,-0.800000011920929,0.14399999380111694,0.34700000286102295,-0.781000018119812,-0.1340000033378601,0.34700000286102295,-0.781000018119812,0.12800000607967377,0.35600000619888306,-0.8009999990463257,-0.023099996662139882,0.019039496134020006,-0.04105263735922893,0.013099961924412484,-0.00012329929024945674,-0.0001467579141852804,-0.02309995238766932,0.00012111348487897633,-0.0006566600623491015,0.029099993920326223,0.030117651038273352,-0.06112819375072509,0.000851014465989397,-0.0002561829381762526,-0.0002561829381762526,0.0009245062442125307,0.07,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.06112819375072509,0.550000011920929,0.0,33.29999923706055,0,,1,1,nan,nan,0,0
1782027726.0827124,0.16,0.03563404083251953,0.03563404083251953,0.2471909999712807,3.8778590001129487,28.45079300004727,2.432669999961945,0.0,running,0.20699999999999996,1,-0.1571,0.3769163734768135,-0.844258119954253,0.15709991414128435,0.3470301829829678,-0.7806020774879302,-0.15709991414128435,0.34731733914097007,-0.7812010350105052,0.1571,0.3875643510586142,-0.8665355221060299,-0.14000000059604645,0.3630000054836273,-0.8159999847412109,0.1469999998807907,0.34700000286102295,-0.781000018119812,-0.13899999856948853,0.34700000286102295,-0.781000018119812,0.13300000131130219,0.3630000054836273,-0.8130000233650208,-0.017099999403953542,0.013916367993186185,-0.0282581352130421,0.010099914260493642,3.0180121944833882e-05,0.00039794063188181017,-0.018099915571795827,0.00031733627994712243,-0.00020101689069318418,0.024099998688697805,0.02456434557498688,-0.05353549874100916,0.0018260285212903238,-0.0002561829381762526,-0.0002561829381762526,0.0016310741611184065,0.08,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.05353549874100916,0.7400000095367432,0.0,33.29999923706055,0,,1,1,nan,nan,0,0
1782027726.1147609,0.18,0.03705644607543945,0.03705644607543945,0.13102000002618297,3.6765929999091895,23.991185000113546,3.216742000176964,0.0,running,0.22999999999999995,1,-0.1571,0.37260548281779954,-0.8369318340045389,0.15709983949580014,0.3472825704946808,-0.7800462392830239,-0.15709983949580014,0.34763822199251493,-0.7807878882971003,0.1571,0.3820018872100614,-0.8565916071558655,-0.14300000667572021,0.367000013589859,-0.8259999752044678,0.14800000190734863,0.34700000286102295,-0.781000018119812,-0.14399999380111694,0.34700000286102295,-0.781000018119812,0.14000000059604645,0.37700000405311584,-0.8410000205039978,-0.014099993324279775,0.005605469227940529,-0.010931858800071081,0.00909983758845151,0.00028256763365785975,0.000953778836788155,-0.013099845694683199,0.0006382191314919794,0.0002121298227116819,0.017099999403953542,0.005001883156945552,-0.015591586651867662,0.002442378612004248,-0.0002561829381762526,-0.0002561829381762526,0.003341240530930989,0.09,50.0,80.0,80.0,62.0,140.0,150.0,62.0,140.0,150.0,50.0,80.0,80.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.017099999403953542,0.4399999976158142,0.0,33.29999923706055,0,,1,1,nan,nan,0,0
